OBJECTID *,Shape *,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area
2269,Polygon,1921,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,819.4708,<Null>,Suppression (Wildfire),1,9085.386525,3316280.833
2270,Polygon,1921,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,210.1074,<Null>,Suppression (Wildfire),168,3807.269822,850274.3263
2271,Polygon,1921,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,625.9399,<Null>,Suppression (Wildfire),220,8040.773164,2533088.918
2272,Polygon,1921,California,USDA Forest Service,Modoc National Forest, ,0,<Null>,<Null>,1 - Lightning,,<Null>,11.09916,<Null>,Suppression (Wildfire),10,918.011376,44916.7267
2273,Polygon,1921,California,USDA Forest Service,Modoc National Forest, ,0,<Null>,<Null>,1 - Lightning,,<Null>,12.36308,<Null>,Suppression (Wildfire),3,953.107334,50031.59345
2274,Polygon,1921,California,USDA Forest Service,Modoc National Forest,CEDAR PASS,0,8/31/1921,<Null>,9 - Miscellaneous,,<Null>,271.0389,<Null>,Suppression (Wildfire),17,8346.806735,1096855.557
2275,Polygon,1921,California,USDA Forest Service,Mendocino National Forest,GREENS VALLEY,0,<Null>,<Null>,4 - Campfire,,<Null>,2573.064,<Null>,Suppression (Wildfire),18,13731.99354,10412820.22
2596,Polygon,1921,California,USDA Forest Service,Sierra National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,86.26832,<Null>,Suppression (Wildfire),7,2343.67307,349115.4842
2597,Polygon,1921,California,USDA Forest Service,Sierra National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,34.20803,<Null>,Suppression (Wildfire),8,1447.802413,138434.9726
2598,Polygon,1921,California,USDA Forest Service,Sierra National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,72.96465,<Null>,Suppression (Wildfire),9,2039.977562,295277.4594
2599,Polygon,1921,California,USDA Forest Service,Sierra National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,161.5825,<Null>,Suppression (Wildfire),10,3485.49432,653901.2705
2600,Polygon,1921,California,USDA Forest Service,Sierra National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,119.5717,<Null>,Suppression (Wildfire),11,2689.897752,483889.654
2601,Polygon,1921,California,USDA Forest Service,Sierra National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,126.0793,<Null>,Suppression (Wildfire),12,2705.904377,510224.8852
2602,Polygon,1921,California,USDA Forest Service,Sierra National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,1339.112,<Null>,Suppression (Wildfire),1,10625.16349,5419194.847
2603,Polygon,1921,California,USDA Forest Service,Sierra National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,6348.789,<Null>,Suppression (Wildfire),2,25943.34137,25692636.14
2604,Polygon,1921,California,USDA Forest Service,Klamath National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,741.3166,<Null>,Suppression (Wildfire),69,7757.806102,3000001.832
2605,Polygon,1921,California,USDA Forest Service,Klamath National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,203.6059,<Null>,Suppression (Wildfire),111,4453.288766,823963.8579
2606,Polygon,1921,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,131.2039,<Null>,Suppression (Wildfire),35,3002.633952,530963.2187
2607,Polygon,1921,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,166.0619,<Null>,Suppression (Wildfire),72,3465.553882,672028.5726
2608,Polygon,1921,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,339.1506,<Null>,Suppression (Wildfire),56,4815.145355,1372493.976
2609,Polygon,1921,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,1230.448,<Null>,Suppression (Wildfire),33,10976.4585,4979446.654
2610,Polygon,1921,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,379.3067,<Null>,Suppression (Wildfire),69,5415.942294,1534999.756
2611,Polygon,1921,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,685.2238,<Null>,Suppression (Wildfire),83,7725.710919,2773002.296
2701,Polygon,1921,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,86.36115,<Null>,Suppression (Wildfire),1,2865.423318,349491.1879
3296,Polygon,1921,California,USDA Forest Service,Sierra National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,59.38824,<Null>,Suppression (Wildfire),6,2096.679133,240335.674
4627,Polygon,1921,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,949.5878,<Null>,Suppression (Wildfire),0,7754.562055,3842845.719
4628,Polygon,1921,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,1088.708,<Null>,Suppression (Wildfire),0,9270.489382,4405844.989
4629,Polygon,1921,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,274.0764,<Null>,Suppression (Wildfire),0,4477.247364,1109147.604
4630,Polygon,1921,California,California Department of Forestry and Fire Protection,Riverside CAL FIRE, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,485.9708,<Null>,Suppression (Wildfire),0,6242.710524,1966654.078
4631,Polygon,1921,California,Contract County,Los Angeles County, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,1854.076,<Null>,Suppression (Wildfire),0,14749.56617,7503179.783
4632,Polygon,1921,California,Contract County,Los Angeles County, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,3338.814,<Null>,Suppression (Wildfire),0,26881.23558,13511702.51
4633,Polygon,1921,California,Contract County,Los Angeles County,CHARLIE CYN,0,9/28/1921,<Null>,14 - Unknown / Unidentified,,<Null>,4581.239,<Null>,Suppression (Wildfire),0,25731.69995,18539616
4967,Polygon,1921,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,805.4634,<Null>,Suppression (Wildfire),0,7107.170914,3259594.876
4968,Polygon,1921,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,1055.154,<Null>,Suppression (Wildfire),0,8069.993113,4270055.826
4969,Polygon,1921,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,37.16016,<Null>,Suppression (Wildfire),0,1580.296486,150381.8416
4970,Polygon,1921,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,10.82627,<Null>,Suppression (Wildfire),000009G3,812.363682,43812.37843
4971,Polygon,1921,California,USDA Forest Service,Eldorado National Forest,DARK CANYON #5,0,9/30/1921,<Null>,9 - Miscellaneous,,<Null>,3.672125,<Null>,Suppression (Wildfire),000064G2,462.904158,14860.56279
4972,Polygon,1921,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,46.96115,<Null>,Suppression (Wildfire),000052G1,2134.803472,190045.0375
4973,Polygon,1921,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,14.84663,<Null>,Suppression (Wildfire),000042G8,883.691026,60082.19638
4974,Polygon,1921,California,USDA Forest Service,Eldorado National Forest,SLATE CK,0,10/1/1921,<Null>,14 - Unknown / Unidentified,,<Null>,3.901508,<Null>,Suppression (Wildfire),000065G2,513.239674,15788.84341
4975,Polygon,1921,California,USDA Forest Service,Eldorado National Forest,LOGGING CAMP,0,9/26/1921,<Null>,9 - Miscellaneous,,<Null>,3.675256,<Null>,Suppression (Wildfire),000060C1,463.098777,14873.23503
4976,Polygon,1921,California,USDA Forest Service,Plumas National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,765.1388,<Null>,Suppression (Wildfire),2,8522.11442,3096406.966
4977,Polygon,1921,California,USDA Forest Service,Plumas National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,657.3506,<Null>,Suppression (Wildfire),1,7749.246924,2660203.711
4978,Polygon,1921,California,USDA Forest Service,Plumas National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,1556.178,<Null>,Suppression (Wildfire),3,12162.7675,6297629.05
4979,Polygon,1921,California,USDA Forest Service,Plumas National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,712.3876,<Null>,Suppression (Wildfire),6,7485.958985,2882930.134
4980,Polygon,1921,California,USDA Forest Service,Plumas National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,300.1171,<Null>,Suppression (Wildfire),5,4909.215596,1214530.626
4981,Polygon,1921,California,USDA Forest Service,Plumas National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,1294.134,<Null>,Suppression (Wildfire),4,10128.84591,5237175.951
4982,Polygon,1921,California,USDA Forest Service,Plumas National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,376.0414,<Null>,Suppression (Wildfire),7,5514.828385,1521785.586
4983,Polygon,1921,California,USDA Forest Service,Plumas National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,352.1239,<Null>,Suppression (Wildfire),10,4989.317326,1424994.924
4984,Polygon,1921,California,USDA Forest Service,Plumas National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,287.4841,<Null>,Suppression (Wildfire),9,4766.761923,1163406.97
4985,Polygon,1921,California,USDA Forest Service,Plumas National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,999.7894,<Null>,Suppression (Wildfire),8,8337.791426,4046003.936
4986,Polygon,1921,California,USDA Forest Service,Plumas National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,682.7624,<Null>,Suppression (Wildfire),11,9217.663467,2763041.277
5045,Polygon,1921,California,Contract County,Los Angeles County,RUBY CYN,0,8/24/1921,<Null>,14 - Unknown / Unidentified,,<Null>,1000.547,<Null>,Suppression (Wildfire),0,10820.40037,4049071.752
5046,Polygon,1921,California,Contract County,Los Angeles County, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,311.1549,<Null>,Suppression (Wildfire),0,4261.449913,1259199.317
5047,Polygon,1921,California,Contract County,Los Angeles County, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,908.0116,<Null>,Suppression (Wildfire),0,7961.509466,3674592.511
5048,Polygon,1921,California,Contract County,Los Angeles County,RAVENNA FIRE,0,10/29/1921,<Null>,14 - Unknown / Unidentified,,<Null>,207.8233,<Null>,Suppression (Wildfire),0,3511.666207,841031.2366
5049,Polygon,1921,California,Contract County,Los Angeles County, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,618.1699,<Null>,Suppression (Wildfire),0,11463.71195,2501644.645
5050,Polygon,1921,California,Contract County,Los Angeles County,470 AC.,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,469.9297,<Null>,Suppression (Wildfire),0,5979.867214,1901737.9
5051,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,1047.626,<Null>,Suppression (Wildfire),36,8159.34144,4239593.872
5052,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,745.3566,<Null>,Suppression (Wildfire),24,7452.061227,3016350.961
5053,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,1588.468,<Null>,Suppression (Wildfire),205,11053.08137,6428302.548
5054,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,74.25089,<Null>,Suppression (Wildfire),211,2138.278347,300482.6665
5055,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,100.6819,<Null>,Suppression (Wildfire),201,2531.42495,407445.1292
5056,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,65.12357,<Null>,Suppression (Wildfire),997,1873.151259,263545.7165
5057,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,63909.86,<Null>,Suppression (Wildfire),11,73176.54219,258634041.2
5058,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,5930.741,<Null>,Suppression (Wildfire),9,35494.36889,24000856.38
5059,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,11089.52,<Null>,Suppression (Wildfire),5,41292.12247,44877701.82
5060,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,237.4035,<Null>,Suppression (Wildfire),57,4608.931621,960738.0772
5061,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,8289.19,<Null>,Suppression (Wildfire),21,37052.59373,33545163.74
5062,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,369.1678,<Null>,Suppression (Wildfire),43,4666.259111,1493969.207
5063,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,362.9652,<Null>,Suppression (Wildfire),33,4685.217189,1468867.999
5064,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,1242.369,<Null>,Suppression (Wildfire),46,9431.474917,5027688.415
5065,Polygon,1921,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,492.5909,<Null>,Suppression (Wildfire),10,6628.239233,1993444.876
5066,Polygon,1921,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,1 - Lightning,,<Null>,82.58956,<Null>,Suppression (Wildfire),11,2796.636184,334228.0878
5067,Polygon,1921,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,477.1378,<Null>,Suppression (Wildfire),17,5848.342217,1930908.399
5068,Polygon,1921,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,788.2679,<Null>,Suppression (Wildfire),16,10776.96341,3190007.071
5069,Polygon,1921,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,1827.986,<Null>,Suppression (Wildfire),14,22563.16682,7397596.317
5070,Polygon,1921,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,753.5044,<Null>,Suppression (Wildfire),13,15948.02207,3049324.187
5071,Polygon,1921,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,660.9372,<Null>,Suppression (Wildfire),12,8555.913423,2674717.82
5072,Polygon,1921,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,4989.476,<Null>,Suppression (Wildfire),3,26202.97899,20191691.7
5073,Polygon,1921,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,412.1222,<Null>,Suppression (Wildfire),2,5316.67437,1667799.498
5074,Polygon,1921,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,92.4325,<Null>,Suppression (Wildfire),0,2636.928024,374061.0257
5075,Polygon,1921,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,347.8494,<Null>,Suppression (Wildfire),0,4807.376415,1407696.515
5076,Polygon,1921,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,502.1976,<Null>,Suppression (Wildfire),0,5528.780566,2032321.693
5077,Polygon,1921,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,1062.087,<Null>,Suppression (Wildfire),0,8894.139004,4298113.151
5078,Polygon,1921,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,54.33778,<Null>,Suppression (Wildfire),0,1731.804858,219897.1825
5079,Polygon,1921,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,334.0688,<Null>,Suppression (Wildfire),0,4560.882951,1351928.643
5080,Polygon,1921,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,623.8683,<Null>,Suppression (Wildfire),0,7120.832688,2524705.317
5081,Polygon,1921,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,76.54903,<Null>,Suppression (Wildfire),0,2372.634269,309782.9273
5082,Polygon,1921,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,51.15187,<Null>,Suppression (Wildfire),0,1970.928071,207004.2964
5083,Polygon,1921,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,1522.083,<Null>,Suppression (Wildfire),0,11556.03151,6159652.068
5084,Polygon,1921,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,108.6945,<Null>,Suppression (Wildfire),0,2840.128337,439871.2094
5085,Polygon,1921,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,551.3073,<Null>,Suppression (Wildfire),0,5972.054895,2231061.176
5446,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,417.8881,<Null>,Suppression (Wildfire),204,5144.332476,1691132.954
5448,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,2910.873,<Null>,Suppression (Wildfire),42,19627.92901,11779886.28
5663,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,646.2866,<Null>,Suppression (Wildfire),50,6815.041379,2615428.841
5664,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,247.586,<Null>,Suppression (Wildfire),999,4449.202735,1001944.917
5672,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,5549.761,<Null>,Suppression (Wildfire),20,20608.48515,22459086.8
7090,Polygon,1921,California,USDA Forest Service,Eldorado National Forest,PENNSYLVANIA,0,10/4/1921,10/4/1921,9 - Miscellaneous,Containment 'fire_day' estimated,<Null>,273.4315,<Null>,Suppression (Wildfire),6G200000,4255.924726,1106538.183
7510,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,588.5138,<Null>,Suppression (Wildfire),202,5997.575321,2381630.88
10771,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,10436.97,<Null>,Suppression (Wildfire),996,32848.74363,42236904.9
11413,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,151.9903,<Null>,Suppression (Wildfire),47,3478.64291,615082.976
11579,Polygon,1921,California,USDA Forest Service,Plumas National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,685.947,8 - Unknown,Suppression (Wildfire),11,9412.930469,2775928.986
12053,Polygon,1921,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand,Saugus,6N,7N 14W,15W, N side Grass Mountain-AFA 1906-1930 cum map 1:12*",711,710.7919,<Null>,Suppression (Wildfire),0,7044.561318,2876472.991
12189,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,143.3589,<Null>,Suppression (Wildfire),25,3158.104823,580152.695
12716,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,226.4827,<Null>,Suppression (Wildfire),998,3979.24542,916542.87
12720,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,12350.67,<Null>,Suppression (Wildfire),23,36375.53534,49981383.63
13313,Polygon,1921,California,USDA Forest Service,Stanislaus National Forest, ,<Null>,<Null>,<Null>,14 - Unknown / Unidentified,20090305,0,1834.338,8 - Unknown,Suppression (Wildfire),323,14512.07144,7423302.874
13314,Polygon,1921,California,USDA Forest Service,Stanislaus National Forest, ,<Null>,<Null>,<Null>,14 - Unknown / Unidentified,20090305,0,840.314,8 - Unknown,Suppression (Wildfire),553,7744.799026,3400629.899
13409,Polygon,1921,California,USDA Forest Service,Angeles National Forest, CHARLIE CYN,0,9/28/1921,<Null>,14 - Unknown / Unidentified,"S.Imsand, Saugus, 5N 16W,Charlie,Bitter,Tapia-add to #1383-AFA 1911-1930 Saugus*",6560,5324.174,<Null>,Suppression (Wildfire),0,31909.08868,21546166.69
13424,Polygon,1921,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand, Saugus, 6N 13W-19,NE of Lincoln Crest,#1388?-AFA 1911-1930 Saugus map*",115,114.9293,<Null>,Suppression (Wildfire),0,2555.199056,465102.4097
13425,Polygon,1921,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand, Saugus, 6N 14W-23,NofBiddisonRanch,#1388?-AFA 1911-30 Saugus+T maps 1*",160,334.3081,<Null>,Suppression (Wildfire),0,4383.778445,1352896.983
13443,Polygon,1921,California,USDA Forest Service,Stanislaus National Forest, ,<Null>,<Null>,<Null>,14 - Unknown / Unidentified,20090305,0,437.8909,8 - Unknown,Suppression (Wildfire),256,6435.468051,1772081.604
13453,Polygon,1921,California,USDA Forest Service,Stanislaus National Forest, ,<Null>,<Null>,<Null>,14 - Unknown / Unidentified,20090305,0,486.8761,8 - Unknown,Suppression (Wildfire),71,8108.02183,1970317.792
13454,Polygon,1921,California,USDA Forest Service,Stanislaus National Forest, ,<Null>,<Null>,<Null>,14 - Unknown / Unidentified,20090305,0,164.6477,8 - Unknown,Suppression (Wildfire),129,3466.931145,666305.7016
13619,Polygon,1921,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand, near Saugus, 8N 16W-30, NW of Three Point-AFA 1911-1930 Saugus map 1:*",258,257.8311,<Null>,Suppression (Wildfire),0,3951.745274,1043405.345
13620,Polygon,1921,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand, near Saugus, 8N 17W-27, E of Tentrock Cyn-AFA 1911-1930 Saugus map 1:*",465,465.8054,<Null>,Suppression (Wildfire),0,5316.876254,1885047.411
13621,Polygon,1921,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand, near Saugus, 8N 15W-27, desert slope NW Fairmont-AFA 1911-30 Saugus+T*",500,368.035,<Null>,Suppression (Wildfire),0,4978.743985,1489384.854
13622,Polygon,1921,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand, near Saugus, 7N 15W-10, W Fairmont Reservoir-AFA 1911-1930 Saugus map*",169,168.7715,<Null>,Suppression (Wildfire),0,3032.088826,682993.8964
13623,Polygon,1921,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand, Saugus, 7N 14W-17,18,19,Indian Sp, NofEliz.L-AFA 1911-30 Saugus+T map*",653,740.4335,<Null>,Suppression (Wildfire),0,6857.26936,2996427.961
13657,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,1332.876,<Null>,Suppression (Wildfire),48,9094.105414,5393956.634
14042,Polygon,1921,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand, Saugus, 4N 16W-34,Pico Cyn,N W Newhall-AFA 1911-1930 Saugus map 1:256*",514,513.6905,<Null>,Suppression (Wildfire),0,5531.062721,2078831.632
14043,Polygon,1921,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand, Saugus, 4N 13W-2,bet.Acton & Parker Mtn.-AFA 1911-1930 Saugus map 1:2*",284,284.0798,<Null>,Suppression (Wildfire),0,3899.488065,1149630.138
14045,Polygon,1921,California,USDA Forest Service,Angeles National Forest,RAVENNA,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand, Saugus, 4N 13W-16, 1 mi.W digitized #1387-AFA 1911-30 Saugus+T maps 1*",300,182.262,<Null>,Suppression (Wildfire),0,3223.203651,737587.9988
14330,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,127.9183,<Null>,Suppression (Wildfire),55,2719.907649,517666.7955
14331,Polygon,1921,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,5553.429,<Null>,Suppression (Wildfire),34,25428.87559,22473930.63
15600,Polygon,1921,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand,near Saugus, 8N 18W-24; SE Quail Lake-AFA 1921-1930 transp.map 1:260100",40,42.80929,<Null>,Suppression (Wildfire),0,1505.904469,173243.0406
15603,Polygon,1921,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand,near Saugus,8N 16W-29,32; E side Pine Cyn N of 3Pts-AFA 1921-1930 tran*",160,152.0894,<Null>,Suppression (Wildfire),0,2937.428884,615483.9431
15610,Polygon,1921,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand, Saugus, 6N 14W-27,28, E end Bouquet Reservoir-AFA 1921-1930 transp.ma*",300,283.4917,<Null>,Suppression (Wildfire),0,3941.713089,1147250.369
